"source","type","bp_length","phase","gene_id","gene_type","gene_name","level","mgi_id","havana_gene","tag","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HAVANA","gene",4831,NA,"ENSMUSG00000039841.14","protein_coding","Zfp800","2","MGI:1889334","OTTMUSG00000021280.3","overlapping_locus",0.0653233353368227,3.60291850546937,0.206917313463754,0.837549605919114,0.998376908971885,-4.64912779524665
"HAVANA","gene",12799,NA,"ENSMUSG00000006191.17","protein_coding","Cdkal1","2","MGI:1921765","OTTMUSG00000000663.8","overlapping_locus",0.0559262224525829,4.12376268005238,0.206870653743072,0.837585701035764,0.998376908971885,-4.66850391715758
"HAVANA","gene",8591,NA,"ENSMUSG00000048865.16","protein_coding","Arhgap30","2","MGI:2684948","OTTMUSG00000021534.2",NA,-0.207025194848632,-0.178650682689051,-0.206840401654902,0.837609103696876,0.998376908971885,-4.60135155726393
"HAVANA","gene",9423,NA,"ENSMUSG00000022849.5","protein_coding","Hspbap1","2","MGI:1913917","OTTMUSG00000071884.1",NA,-0.0807879872694485,2.49808074516211,-0.206760348738389,0.837671032425714,0.998376908971885,-4.61883363401454
"HAVANA","gene",8080,NA,"ENSMUSG00000036790.5","protein_coding","Slitrk2","2","MGI:2679449","OTTMUSG00000017614.1",NA,-0.0506366551310733,4.15418759146543,-0.206672492389617,0.837738999088979,0.998376908971885,-4.65965838077643
"HAVANA","gene",4525,NA,"ENSMUSG00000031539.6","protein_coding","Ap3m2","2","MGI:1929214","OTTMUSG00000060896.1",NA,-0.0586485746390269,4.37291587920596,-0.206646478876549,0.837759123681158,0.998376908971885,-4.66623331763663
"HAVANA","gene",2137,NA,"ENSMUSG00000107374.1","TEC","Gm43172","2","MGI:5663309","OTTMUSG00000055618.1",NA,0.211224390367211,0.456752963272346,0.206612307191999,0.837785559773585,0.998376908971885,-4.60207490056989
"HAVANA","gene",3213,NA,"ENSMUSG00000022793.17","protein_coding","B4galt4","2","MGI:1928387","OTTMUSG00000023966.3",NA,-0.116290666744949,2.49157034529516,-0.206609950343259,0.837787383099388,0.998376908971885,-4.61844197510956
"HAVANA","gene",2399,NA,"ENSMUSG00000024480.9","protein_coding","Ap3s1","2","MGI:1337062","OTTMUSG00000068511.3",NA,-0.0596654347329902,3.3206637154811,-0.20647170046945,0.837894338773586,0.998376908971885,-4.63762176590902
"HAVANA","gene",3530,NA,"ENSMUSG00000028266.17","protein_coding","Lmo4","2","MGI:109360","OTTMUSG00000029080.6",NA,-0.0936137955620753,3.54334798778809,-0.206372832777842,0.837970828739901,0.998376908971885,-4.64553934432867
"HAVANA","gene",3584,NA,"ENSMUSG00000064068.14","protein_coding","Mtx1","2","MGI:103025","OTTMUSG00000029761.4",NA,-0.0564384857265823,3.57338827937605,-0.206271646479179,0.838049114189831,0.998376908971885,-4.64345043614135
"HAVANA","gene",1593,NA,"ENSMUSG00000054196.7","protein_coding","Cthrc1","2","MGI:1915838","OTTMUSG00000028035.2",NA,0.17375502114923,0.0171076755170868,0.206131085226684,0.838157865914242,0.998376908971885,-4.6026811987862
"HAVANA","gene",8364,NA,"ENSMUSG00000040272.14","protein_coding","Accs","2","MGI:1919717","OTTMUSG00000014985.10",NA,0.105227839236002,1.23838691203525,0.206080132265094,0.838197288837772,0.998376908971885,-4.60476062646145
"HAVANA","gene",6341,NA,"ENSMUSG00000020257.13","protein_coding","Wdr82","2","MGI:1924555","OTTMUSG00000049420.4","ncRNA_host",0.0567561325079636,4.04687474185805,0.206037927537149,0.838229943470969,0.998376908971885,-4.65482080839082
"HAVANA","gene",3275,NA,"ENSMUSG00000033272.12","protein_coding","Slc35a4","2","MGI:1915093","OTTMUSG00000035811.3",NA,0.115398580537841,1.65049158779498,0.206007711537399,0.838253322368212,0.998376908971885,-4.60945982705372
"HAVANA","gene",9240,NA,"ENSMUSG00000031093.14","protein_coding","Dock11","2","MGI:1923224","OTTMUSG00000017193.2",NA,0.0454070971586343,4.81489492730994,0.205838570095705,0.838384194235165,0.998376908971885,-4.6968103037198
"HAVANA","gene",3776,NA,"ENSMUSG00000113701.1","transcribed_processed_pseudogene","B230303A05Rik","1","MGI:3646895","OTTMUSG00000066792.2","pseudo_consens",-0.0544636570771196,3.65373111000937,-0.205837497621563,0.838385024068671,0.998376908971885,-4.64875731121743
"HAVANA","gene",5936,NA,"ENSMUSG00000036052.14","protein_coding","Dnajb5","2","MGI:1930018","OTTMUSG00000006629.1",NA,-0.0325085708547404,5.3889248602659,-0.205745624249422,0.838456112361795,0.998376908971885,-4.71609751951208
"HAVANA","gene",5594,NA,"ENSMUSG00000046062.5","protein_coding","Ppp1r15b","2","MGI:2444211","OTTMUSG00000022095.3",NA,-0.047224305307927,4.38339148769581,-0.205684385547557,0.838503497426347,0.998376908971885,-4.66502796071846
"HAVANA","gene",1545,NA,"ENSMUSG00000083563.1","unprocessed_pseudogene","Gm13340","2","MGI:3650227","OTTMUSG00000011508.1",NA,0.0913063420667698,2.69806662085278,0.205525094087223,0.838626756294063,0.998376908971885,-4.62378467221665
"HAVANA","gene",5702,NA,"ENSMUSG00000040339.10","protein_coding","Fam102b","2","MGI:3036259","OTTMUSG00000007289.1",NA,-0.0652129046209644,4.63455740752929,-0.205468382395177,0.838670640500685,0.998376908971885,-4.67772901306594
"HAVANA","gene",2460,NA,"ENSMUSG00000005986.16","protein_coding","Ankrd13d","2","MGI:1915673","OTTMUSG00000036701.2",NA,-0.0527075619576774,3.73747338543351,-0.205414460711184,0.838712366254876,0.998376908971885,-4.64820458426327
"HAVANA","gene",5510,NA,"ENSMUSG00000045973.18","protein_coding","Slc25a51","2","MGI:2684984","OTTMUSG00000006722.4","ncRNA_host",0.0529179312257065,4.30029066799819,0.205392387904604,0.838729446803263,0.998376908971885,-4.66009852544696
"HAVANA","gene",3054,NA,"ENSMUSG00000026188.11","protein_coding","Tmem169","2","MGI:2442781","OTTMUSG00000026656.3",NA,-0.07005250487899,3.9425996353652,-0.205343526948324,0.838767257047683,0.998376908971885,-4.65715257494342
"HAVANA","gene",2187,NA,"ENSMUSG00000022089.9","protein_coding","Bin3","2","MGI:1929883","OTTMUSG00000069172.1",NA,-0.113760350357034,1.38765179053755,-0.205334579158298,0.838774181189768,0.998376908971885,-4.60881105974074
"HAVANA","gene",15751,NA,"ENSMUSG00000031511.15","protein_coding","Arhgef7","2","MGI:1860493","OTTMUSG00000021108.3",NA,-0.0299161434179415,6.085536986753,-0.205326375992029,0.838780529125067,0.998376908971885,-4.7487271779836
"HAVANA","gene",3053,NA,"ENSMUSG00000113244.1","lncRNA","Gm31218","2","MGI:5590377","OTTMUSG00000066985.1",NA,-0.0782470660796731,3.90608504941163,-0.205278074657726,0.838817906836722,0.998376908971885,-4.65405717455807
"HAVANA","gene",10074,NA,"ENSMUSG00000032482.9","protein_coding","Cspg5","2","MGI:1352747","OTTMUSG00000051478.3",NA,-0.0300177125228764,6.36022394098815,-0.205141777795799,0.838923381450159,0.998376908971885,-4.76516800361617
"HAVANA","gene",2062,NA,"ENSMUSG00000041346.11","protein_coding","Wrap53","2","MGI:2384933","OTTMUSG00000005983.2",NA,0.144552402834729,0.728463459225165,0.205037494858207,0.839004083844537,0.998376908971885,-4.60378617756775
"HAVANA","gene",8472,NA,"ENSMUSG00000005682.9","protein_coding","Pan2","2","MGI:1918984","OTTMUSG00000064935.1",NA,-0.0461295769507519,4.40230790270365,-0.204979430664947,0.839049019287994,0.998376908971885,-4.6721671551587
"HAVANA","gene",939,NA,"ENSMUSG00000080780.1","processed_pseudogene","Gm11252","1","MGI:3651309","OTTMUSG00000000359.1","pseudo_consens",0.176445139392684,0.441663559527421,0.204793270071593,0.839193091301006,0.998376908971885,-4.60436860131024
"HAVANA","gene",7551,NA,"ENSMUSG00000024104.11","protein_coding","Washc2","2","MGI:106463","OTTMUSG00000056774.10",NA,-0.0280701029107507,5.88774634751956,-0.20479179242672,0.839194234891584,0.998376908971885,-4.74408651965971
"HAVANA","gene",10579,NA,"ENSMUSG00000045095.16","protein_coding","Magi1","2","MGI:1203522","OTTMUSG00000057755.4",NA,0.0308327988352728,6.1404260258445,0.204644738682218,0.839308045674532,0.998376908971885,-4.76392792245394
"HAVANA","gene",3140,NA,"ENSMUSG00000029614.13","protein_coding","Rpl6","2","MGI:108057","OTTMUSG00000026261.3","ncRNA_host",0.0761507943214985,2.98949343683934,0.204564636607025,0.839370041368542,0.998376908971885,-4.62810615167418
"HAVANA","gene",2084,NA,"ENSMUSG00000068290.11","protein_coding","Ddrgk1","1","MGI:1924256","OTTMUSG00000015512.3",NA,-0.0344986051621784,5.34996746984091,-0.204559258180371,0.839374204086001,0.998376908971885,-4.7183795165564
"HAVANA","gene",4072,NA,"ENSMUSG00000025007.13","protein_coding","Aldh18a1","2","MGI:1888908","OTTMUSG00000026289.5","overlapping_locus",-0.0720548196385074,2.71773732283905,-0.204454698963213,0.839455130268477,0.998376908971885,-4.62073684621066
"HAVANA","gene",2698,NA,"ENSMUSG00000053565.10","protein_coding","Eif3k","2","MGI:1921080","OTTMUSG00000059155.1",NA,-0.117613042017338,2.23861313129473,-0.204388728874558,0.839506190364236,0.998376908971885,-4.61237124706225
"HAVANA","gene",11315,NA,"ENSMUSG00000027365.14","protein_coding","Trpm7","1","MGI:1929996","OTTMUSG00000015961.2",NA,0.0284638620390634,6.40752217798073,0.204316866210217,0.83956181205616,0.998376908971885,-4.77926320759216
"HAVANA","gene",5201,NA,"ENSMUSG00000005148.8","protein_coding","Klf5","2","MGI:1338056","OTTMUSG00000069558.1",NA,0.0566161900842425,4.25294799802729,0.204282795919748,0.839588182751117,0.998376908971885,-4.66382439422183
"HAVANA","gene",4380,NA,"ENSMUSG00000036264.9","protein_coding","Fstl4","2","MGI:2443199","OTTMUSG00000000041.1",NA,-0.0745610475744831,3.22744575694924,-0.204216171730225,0.839639750989368,0.998376908971885,-4.63288024058511
"HAVANA","gene",4279,NA,"ENSMUSG00000019143.15","protein_coding","Hars2","2","MGI:1918041","OTTMUSG00000033867.1",NA,0.0472061908164361,3.91607962731879,0.204197171159502,0.839654457882175,0.998376908971885,-4.65499626249194
"HAVANA","gene",861,NA,"ENSMUSG00000020018.6","protein_coding","Snrpf","2","MGI:1917128","OTTMUSG00000030971.1",NA,-0.130768179726907,0.723826844773584,-0.20418650644244,0.839662712652201,0.998376908971885,-4.60385458821558
"HAVANA","gene",2583,NA,"ENSMUSG00000021263.11","protein_coding","Degs2","2","MGI:1917309","OTTMUSG00000066178.1",NA,-0.134236177741181,1.09722882668801,-0.204090617073013,0.83973693436737,0.998376908971885,-4.60651939727326
"HAVANA","gene",2324,NA,"ENSMUSG00000060038.14","protein_coding","Dhps","2","MGI:2683592","OTTMUSG00000031492.1",NA,0.098794876502528,1.98891738070814,0.204009463578641,0.839799751174568,0.998376908971885,-4.61069828486423
"HAVANA","gene",3158,NA,"ENSMUSG00000108064.1","TEC","Gm44423","2","MGI:5690815","OTTMUSG00000057259.1",NA,0.103959227541904,1.7367794681898,0.203831882363373,0.839937211543018,0.998376908971885,-4.61368977105963
"HAVANA","gene",2586,NA,"ENSMUSG00000110830.1","lncRNA","Gm46218","2","MGI:5825855","OTTMUSG00000063667.1",NA,0.104026728476348,1.87095681554456,0.203827281097876,0.839940773314977,0.998376908971885,-4.61966905225108
"HAVANA","gene",2108,NA,"ENSMUSG00000023795.16","transcribed_unprocessed_pseudogene","Pisd-ps2","2","MGI:3612472","OTTMUSG00000032994.2",NA,-0.166779435803781,0.946613891079627,-0.203819146500384,0.839947070195725,0.998376908971885,-4.60543655942308
"HAVANA","gene",5242,NA,"ENSMUSG00000022494.15","protein_coding","Shisa9","2","MGI:1919805","OTTMUSG00000044348.4",NA,-0.0319603028272476,5.59905213259626,-0.203750435836025,0.840000258612492,0.998376908971885,-4.72955446413105
"HAVANA","gene",4269,NA,"ENSMUSG00000034930.16","protein_coding","Rtkn","2","MGI:107371","OTTMUSG00000026967.6",NA,0.050291372598965,3.93237487670377,0.203515300030958,0.840182281321469,0.998376908971885,-4.65148511779678
"HAVANA","gene",3445,NA,"ENSMUSG00000026965.12","protein_coding","Anapc2","2","MGI:2139135","OTTMUSG00000011902.2",NA,-0.0368874748622629,4.73241381262981,-0.203409812226818,0.840263944188465,0.998376908971885,-4.68106539705946
"HAVANA","gene",4713,NA,"ENSMUSG00000031505.11","protein_coding","Naxd","2","MGI:1913353","OTTMUSG00000042282.2",NA,-0.0742535627680544,3.31185487420758,-0.203380650432717,0.840286519968174,0.998376908971885,-4.63193646536809
"HAVANA","gene",3355,NA,"ENSMUSG00000030134.11","protein_coding","Rasgef1a","2","MGI:1917977","OTTMUSG00000056768.1","ncRNA_host",-0.0349919882927147,5.49976195321174,-0.203341123935432,0.840317119866626,0.998376908971885,-4.72064153278713
"HAVANA","gene",6723,NA,"ENSMUSG00000030223.14","protein_coding","Ptpro","2","MGI:1097152","OTTMUSG00000057549.3",NA,0.036367923434928,4.93570117643439,0.203289376230928,0.840357181339331,0.998376908971885,-4.69392506479614
"HAVANA","gene",2683,NA,"ENSMUSG00000089762.3","protein_coding","Ier5l","2","MGI:1919750","OTTMUSG00000016799.1",NA,0.135094478713419,0.81771436855241,0.203247346053806,0.840389720123427,0.998376908971885,-4.60331196212089
"HAVANA","gene",785,NA,"ENSMUSG00000113694.1","lncRNA","Gm48747","2","MGI:6098420","OTTMUSG00000065838.1",NA,0.0638887910111866,2.90133952295533,0.203242313916195,0.84039361590641,0.998376908971885,-4.6237925683277
"HAVANA","gene",3528,NA,"ENSMUSG00000031570.17","protein_coding","Plpp5","2","MGI:1919160","OTTMUSG00000033438.3",NA,-0.0974239835951715,2.35495975833208,-0.203227612607696,0.840404997396866,0.998376908971885,-4.62346191135357
"HAVANA","gene",5859,NA,"ENSMUSG00000015214.14","protein_coding","Mtmr1","2","MGI:1858271","OTTMUSG00000017893.6",NA,0.0627744765894165,3.62886717409898,0.203040901642498,0.840549548748416,0.998376908971885,-4.65467760358541
"HAVANA","gene",1165,NA,"ENSMUSG00000111447.1","lncRNA","Gm48249","2","MGI:6097661","OTTMUSG00000063813.1",NA,0.10491563686361,1.95321022764887,0.202810602611052,0.8407278537181,0.998376908971885,-4.61136361275301
"HAVANA","gene",9833,NA,"ENSMUSG00000022887.9","protein_coding","Masp1","2","MGI:88492","OTTMUSG00000071302.1",NA,-0.0785738665420095,3.59043526191036,-0.202611189708817,0.840882252600893,0.998376908971885,-4.64501281549116
"HAVANA","gene",1223,NA,"ENSMUSG00000089651.1","processed_pseudogene","Gm16353","1","MGI:3840136","OTTMUSG00000034082.1","pseudo_consens",0.081791982317733,3.12888334688864,0.202608958125473,0.840883980479327,0.998376908971885,-4.64119245690801
"HAVANA","gene",5253,NA,"ENSMUSG00000031608.13","protein_coding","Galnt7","2","MGI:1349449","OTTMUSG00000031562.1",NA,0.0618231476855025,3.51790229381102,0.202510127526003,0.840960504203527,0.998376908971885,-4.64147006795058
"HAVANA","gene",5997,NA,"ENSMUSG00000079557.11","protein_coding","March2","2","MGI:1925915","OTTMUSG00000037203.2","overlapping_locus",0.0604884906579468,4.02430736484285,0.202439758036043,0.841014991688585,0.998376908971885,-4.65763422497614
"HAVANA","gene",3073,NA,"ENSMUSG00000104828.1","TEC","Gm42898","2","MGI:5663035","OTTMUSG00000053915.1",NA,-0.188853887854182,0.65063789691543,-0.202380035308843,0.841061235955849,0.998376908971885,-4.60419524897864
"HAVANA","gene",2790,NA,"ENSMUSG00000039391.11","protein_coding","Ccdc81","2","MGI:1918134","OTTMUSG00000029110.1",NA,-0.155750451389613,0.70722039202494,-0.202153944828049,0.841236306680225,0.998376908971885,-4.60599148678864
"HAVANA","gene",3459,NA,"ENSMUSG00000029166.14","protein_coding","Mapre3","2","MGI:2140967","OTTMUSG00000022303.3",NA,-0.0297115282084189,5.66549561303794,-0.201988208337316,0.841364648198195,0.998376908971885,-4.72763532009494
"HAVANA","gene",4346,NA,"ENSMUSG00000005370.4","protein_coding","Msh6","2","MGI:1343961","OTTMUSG00000072663.1",NA,-0.0454707671455289,4.22017776187489,-0.201977174305732,0.841373192789051,0.998376908971885,-4.66430585250237
"HAVANA","gene",4383,NA,"ENSMUSG00000028126.16","protein_coding","Pip5k1a","2","MGI:107929","OTTMUSG00000019671.3","ncRNA_host",0.055060689858536,3.6602288976261,0.201955523284563,0.841389959076815,0.998376908971885,-4.64287200033506
"HAVANA","gene",4866,NA,"ENSMUSG00000032018.14","protein_coding","Sc5d","2","MGI:1353611","OTTMUSG00000063602.1",NA,0.0342360988007537,4.65881530429842,0.201945465876829,0.841397747436959,0.998376908971885,-4.68353187066966
"HAVANA","gene",6418,NA,"ENSMUSG00000021264.12","protein_coding","Yy1","2","MGI:99150","OTTMUSG00000017257.2",NA,-0.0727613789732241,3.75181569477905,-0.201903556804166,0.841430201597132,0.998376908971885,-4.655166082589
"HAVANA","gene",1916,NA,"ENSMUSG00000108918.1","TEC","Gm44802","2","MGI:5753378","OTTMUSG00000059859.1",NA,0.0735316112624332,3.53526331222635,0.201884858246802,0.84144468175084,0.998376908971885,-4.64337553278592
"HAVANA","gene",6528,NA,"ENSMUSG00000017210.14","protein_coding","Med24","2","MGI:1344385","OTTMUSG00000006403.4","ncRNA_host",-0.0319152707870825,5.03581856805804,-0.201858118713728,0.841465388930393,0.998376908971885,-4.69894067095292
"HAVANA","gene",708,NA,"ENSMUSG00000087430.1","lncRNA","Gm13405","2","MGI:3649515","OTTMUSG00000011922.1",NA,0.16632180247855,-0.474168611791683,0.201834770487801,0.84148346996538,0.998376908971885,-4.60156818671791
"HAVANA","gene",4658,NA,"ENSMUSG00000046167.5","protein_coding","Gldn","2","MGI:2388361","OTTMUSG00000027380.1",NA,0.134860226355117,0.621828855010458,0.201788921880617,0.841518975714598,0.998376908971885,-4.60544881562169
"HAVANA","gene",4611,NA,"ENSMUSG00000014554.13","protein_coding","Dguok","2","MGI:1351602","OTTMUSG00000022810.4",NA,0.105892881688652,2.10947762774383,0.201775108622281,0.841529672945516,0.998376908971885,-4.61723264723081
"HAVANA","gene",4536,NA,"ENSMUSG00000032854.12","protein_coding","Ugt8a","2","MGI:109522","OTTMUSG00000052622.2",NA,0.0968347355982046,2.44087364584651,0.201734795312496,0.841560892459948,0.998376908971885,-4.6185809431899
"HAVANA","gene",507,NA,"ENSMUSG00000103975.1","TEC","Gm37676","2","MGI:5610904","OTTMUSG00000046070.1",NA,-0.19517375727333,0.200736274290923,-0.201694535146218,0.841592071080812,0.998376908971885,-4.60239718732092
"HAVANA","gene",4572,NA,"ENSMUSG00000040025.17","protein_coding","Ythdf2","1","MGI:2444233","OTTMUSG00000011111.2",NA,0.055600873278444,3.51459685581648,0.201666246433893,0.8416139788229,0.998376908971885,-4.63966712147367
"HAVANA","gene",1877,NA,"ENSMUSG00000101126.1","lncRNA","Gm10538","2","MGI:3642693","OTTMUSG00000049467.1",NA,-0.0936298194025345,2.17397520466886,-0.201639432460163,0.841634744596471,0.998376908971885,-4.6164963118928
"HAVANA","gene",400,NA,"ENSMUSG00000111964.1","processed_pseudogene","Gm8942","1","MGI:3645705","OTTMUSG00000064161.1","pseudo_consens",-0.163595523687137,0.325994199726303,-0.201619222705072,0.841650395885573,0.998376908971885,-4.60234141120669
"HAVANA","gene",4726,NA,"ENSMUSG00000020530.14","protein_coding","Ggnbp2","2","MGI:2387356","OTTMUSG00000001025.4",NA,0.0299488650184204,6.03800810945108,0.201597609190701,0.841667134378184,0.998376908971885,-4.75752277868967
"HAVANA","gene",4718,NA,"ENSMUSG00000104435.1","lncRNA","Gm37422","2","MGI:5610650","OTTMUSG00000051192.1",NA,0.0919003835243872,2.87520895045869,0.201584496989312,0.841677289102513,0.998376908971885,-4.63352041499628
"HAVANA","gene",2278,NA,"ENSMUSG00000074749.10","protein_coding","Kiz","2","MGI:2684960","OTTMUSG00000015699.2",NA,-0.0520201822848026,4.26021138042761,-0.201579259924716,0.84168134494694,0.998376908971885,-4.66196059903336
"HAVANA","gene",6243,NA,"ENSMUSG00000021932.13","protein_coding","Rnaseh2b","2","MGI:1914403","OTTMUSG00000019771.3",NA,-0.123209703323518,1.51960110659595,-0.201515043931796,0.841731077379438,0.998376908971885,-4.60609182358593
"HAVANA","gene",4968,NA,"ENSMUSG00000102504.1","TEC","Gm21955","2","MGI:5439424","OTTMUSG00000046838.1",NA,0.0421990518563503,4.51380920731268,0.201094260008389,0.842056972279173,0.998376908971885,-4.67656926616362
